Date,IBM,CSCO,AAPL,MSFT,ORCL,INTC,TXN,QCOM,AMAT,ADBE,y10_real
2001-08-22,51.212989807128906,10.605931282043457,0.2725624144077301,18.44512176513672,11.664518356323242,15.932330131530762,20.448057174682617,19.54691505432129,15.860738754272461,17.19388198852539,
2001-08-23,50.740055084228516,10.786128997802734,0.2665751278400421,17.97684097290039,11.162561416625977,15.76707649230957,20.63643455505371,19.301618576049805,15.94383716583252,17.154102325439453,
2001-08-24,52.70561218261719,11.745043754577637,0.27795037627220154,18.867780685424805,12.102728843688965,16.570531845092773,21.572248458862305,20.270536422729492,16.941009521484375,17.79054069519043,
2001-08-27,52.64155197143555,11.590587615966797,0.28318890929222107,18.94685173034668,11.895578384399414,16.61042022705078,21.8760929107666,19.920988082885742,17.071073532104492,17.84026527404785,
2001-08-28,51.700653076171875,10.998510360717773,0.2754055857658386,18.469446182250977,11.162561416625977,16.24574089050293,21.699853897094727,19.255630493164062,16.337656021118164,16.935321807861328,
2001-08-29,51.29673385620117,10.992074966430664,0.2668745219707489,18.32045555114746,10.636699676513672,16.01211166381836,20.691137313842773,19.231094360351562,15.810162544250488,16.75135040283203,
2001-08-30,49.43951416015625,10.303461074829102,0.2668745219707489,17.3139591217041,9.561077117919922,15.45937442779541,20.0470027923584,18.271381378173828,15.571706771850586,16.278995513916016,
2001-08-31,49.23754119873047,10.50940227508545,0.2776510417461395,17.347410202026367,9.728399276733398,15.932330131530762,20.113842010498047,18.044483184814453,15.568097114562988,16.71157455444336,
2001-09-04,49.99618911743164,10.149007797241211,0.2731609344482422,17.05853843688965,9.6248197555542,15.299827575683594,19.506175994873047,16.649368286132812,15.149001121520996,15.970714569091797,
2001-09-05,49.4345703125,9.576231956481934,0.2776510417461395,17.557228088378906,9.616854667663574,15.65311050415039,18.740510940551758,16.31515884399414,15.199581146240234,16.010494232177734,
2001-09-06,48.27693176269531,9.267324447631836,0.2652282118797302,17.034212112426758,8.700582504272461,14.872453689575195,17.92624282836914,14.87406063079834,14.52396297454834,15.279580116271973,
2001-09-07,47.58234786987305,9.241582870483398,0.25864171981811523,16.8456974029541,8.820099830627441,14.75278377532959,17.3914794921875,15.07948112487793,14.552863121032715,15.965744018554688,
2001-09-10,47.523231506347656,9.31237506866455,0.25998958945274353,17.508573532104492,9.130833625793457,14.85535717010498,17.385414123535156,15.496489524841309,14.462542533874512,16.343631744384766,
2001-09-17,45.981346130371094,9.00989818572998,0.254301518201828,16.088546752929688,8.772290229797363,13.442188262939453,16.407060623168945,14.040053367614746,13.241371154785156,15.040913581848145,
2001-09-18,47.48873519897461,8.733163833618164,0.2436741143465042,16.517288208007812,9.067090034484863,13.373809814453125,14.766358375549316,14.217885971069336,11.966008186340332,14.966331481933594,
2001-09-19,47.29169845581055,8.681681632995605,0.2547508776187897,16.380462646484375,8.923672676086426,12.695720672607422,14.523283958435059,13.797821044921875,11.243423461914062,12.977448463439941,
2001-09-20,46.01089096069336,8.289107322692871,0.23469378054141998,15.434791564941406,9.011320114135742,11.778298377990723,13.204644203186035,13.963393211364746,10.654515266418457,12.902867317199707,
2001-09-21,44.5822639465332,7.780690670013428,0.23544225096702576,15.115508079528809,8.573102951049805,10.997639656066895,13.976387977600098,13.76409912109375,10.564193725585938,12.471562385559082,
2001-09-24,46.70053482055664,8.083163261413574,0.2462189793586731,15.814879417419434,9.975393295288086,12.142990112304688,14.857508659362793,14.595032691955566,10.600324630737305,12.58100414276123,
2001-09-25,46.52814483642578,8.108907699584961,0.2325982302427292,15.59898567199707,9.760272979736328,12.353824615478516,14.82712459564209,14.969109535217285,11.037487030029297,12.466586112976074,
2001-09-26,44.976383209228516,7.870790004730225,0.2267610728740692,15.285786628723145,9.720428466796875,11.909354209899902,14.432135581970215,14.205625534057617,10.524450302124023,11.894495964050293,
