Date,delta_s,s
2001-12-05,-1.4010975098787837,-1.5176000941594912
2001-12-07,-0.7750656222375594,-2.2926657163970505
2001-12-10,1.224582950488322,-1.0680827659087284
2001-12-11,-0.9651367118621574,-2.033219477770886
2001-12-14,-0.4894899268324213,-2.522709404603307
2001-12-17,4.204509896465872,1.6818004918625644
2001-12-18,-0.1113760090690894,1.570424482793475
2001-12-19,0.4986153146734402,2.0690397974669152
2001-12-20,0.8018034073518168,2.870843204818732
2001-12-21,-0.9326492447058086,1.9381939601129234
2001-12-27,1.570317684313181,3.5085116444261044
2001-12-28,-2.1905706371705964,1.317941007255508
2001-12-31,-1.3483189768908703,-0.030377969635362212
2002-01-02,-2.158442369392241,-2.1888203390276035
2002-01-03,3.0515830797084615,0.862762740680858
2002-01-04,-2.27943270384507,-1.4166699631642121
2002-01-07,3.980775756667141,2.5641057935029288
2002-01-08,0.015569896658348181,2.579675690161277
2002-01-09,-0.5997087930628304,1.9799668970984465
2002-01-10,-2.7920107813654456,-0.8120438842669988
2002-01-11,0.5216093737911611,-0.29043451047583774
2002-01-14,-1.3998007872687288,-1.6902352977445665
2002-01-15,-1.830507692544456,-3.5207429902890226
2002-01-16,0.6425823059417932,-2.8781606843472294
2002-01-17,0.5219370976037343,-2.356223586743495
2002-01-18,-2.7141412088404624,-5.0703647955839575
2002-01-22,-0.19713966929773985,-5.267504464881697
2002-01-23,1.2416280659741608,-4.025876398907537
2002-01-24,2.289529419549492,-1.7363469793580446
2002-01-25,0.7936305585656569,-0.9427164207923877
2002-01-28,1.390243251266475,0.44752683047408726
2002-01-29,-0.744274751532733,-0.2967479210586457
2002-01-30,-0.892231119670893,-1.1889790407295386
2002-01-31,0.512537141343143,-0.6764418993863957
2002-02-01,1.3432579908657554,0.6668160914793597
2002-02-04,2.823654497887934,3.490470589367294
2002-02-05,-0.6623252856376713,2.8281453037296225
2002-02-06,-0.04075209386802747,2.787393209861595
2002-02-07,-0.463643504742667,2.323749705118928
2002-02-08,0.010339830646407755,2.3340895357653357
2002-02-11,2.0305327467017866,4.364622282467122
2002-02-12,3.0844229286551146,7.449045211122237
2002-02-13,-1.5296144641503604,5.9194307469718765
2002-02-14,0.7761458015280969,6.695576548499973
2002-02-15,0.1357820971759338,6.831358645675907
2002-02-19,0.40713048489274506,7.238489130568652
2002-02-20,-1.5114420858305442,5.727047044738108
2002-02-21,-1.7247035835350086,4.0023434612030995
2002-02-22,2.62551224486064,6.627855706063739
2002-02-25,-0.0683621505091887,6.559493555554551
2002-02-26,-2.4111285072400586,4.148365048314492
2002-02-27,2.945483065963444,7.093848114277936
2002-02-28,-0.3666328403593857,6.72721527391855
2002-03-01,0.8976570827643444,7.624872356682895
2002-03-04,1.152095044954761,8.776967401637656
2002-03-05,0.7441480700528285,9.521115471690484
2002-03-06,1.2104460002117161,10.7315614719022
2002-03-07,0.6903741707963622,11.421935642698562
2002-03-08,1.4944204951839932,12.916356137882556
2002-03-11,-0.06441414181050398,12.851941996072052
2002-03-12,1.5938205124551637,14.445762508527215
2002-03-13,-0.5640937463431719,13.881668762184043
2002-03-14,-0.6744890279992788,13.207179734184765
2002-03-15,0.7348815304320606,13.942061264616825
2002-03-18,0.48021001945881814,14.422271284075643
2002-03-19,1.888343023439818,16.31061430751546
2002-03-20,-0.6634806724647095,15.647133635050752
2002-03-21,-1.5298522924736595,14.117281342577092
2002-03-22,2.5121248398909675,16.62940618246806
2002-03-25,-0.8396809516097932,15.789725230858267
2002-03-26,-0.638795654118498,15.150929576739768
2002-03-27,0.6647844640677967,15.815714040807565
2002-03-28,0.41036100926715413,16.22607505007472
2002-04-01,0.7431446613904811,16.9692197114652
2002-04-02,1.07548544339177,18.04470515485697
2002-04-03,1.8934280267558918,19.938133181612862
2002-04-04,-1.385221952165974,18.552911229446888
2002-04-05,-2.8924146006894524,15.660496628757436
2002-04-08,-1.8193314877785536,13.841165140978882
2002-04-09,0.4120184037392196,14.253183544718102
2002-04-10,-2.3608391382039944,11.892344406514107
2002-04-11,0.33009359618274203,12.22243800269685
2002-04-12,-2.915172753587477,9.307265249109372
2002-04-15,-3.7020425978817837,5.605222651227589
2002-04-16,3.1011138623859704,8.706336513613559
2002-04-17,0.4366778151710502,9.14301432878461
2002-04-18,3.0488157610050557,12.191830089789665
2002-04-19,-0.29512316442398223,11.896706925365683
2002-04-22,0.43614349080873893,12.332850416174422
2002-04-23,-0.23490034764395595,12.097950068530466
2002-04-24,0.40430849757063925,12.502258566101105
2002-04-25,-1.1741461149876375,11.328112451113467
2002-04-26,0.03289382661354878,11.361006277727016
2002-04-29,0.9046639443682398,12.265670222095256
2002-04-30,0.47905522368972164,12.744725445784978
2002-05-01,0.05475584621242824,12.799481291997406
2002-05-02,-1.0966916629215717,11.702789629075834
2002-05-03,-1.6595905098257315,10.043199119250103
2002-05-06,1.05578884926903,11.098987968519133
2002-05-07,-1.8849827210649437,9.214005247454189
2002-05-08,1.7540389025366334,10.968044149990822
2002-05-09,1.869362185389397,12.83740633538022
2002-05-10,-0.06394400742754236,12.773462327952677
2002-05-13,0.27307613951217924,13.046538467464856
2002-05-14,1.843661396328315,14.890199863793171
2002-05-15,1.2685076778844646,16.158707541677636
2002-05-16,-2.05418469698869,14.104522844688946
2002-05-17,-1.2562812743366045,12.848241570352341
2002-05-20,-0.2435822084636392,12.604659361888702
2002-05-21,0.11669432237737887,12.72135368426608
2002-05-22,-3.1486589433033103,9.57269474096277
2002-05-23,-1.3889176032196122,8.183777137743158
2002-05-24,-0.43648712491314345,7.747290012830015
2002-05-28,-1.1095257234631388,6.637764289366876
2002-05-29,-1.5266156126035355,5.1111486767633405
2002-05-30,2.101993116693266,7.213141793456606
2002-05-31,-5.026078625158075,2.187063168298532
2002-06-03,1.906059924970196,4.093123093268728
2002-06-04,-0.503221873769915,3.589901219498813
2002-06-05,0.6038747563311748,4.193775975829988
2002-06-06,-1.4016799368777653,2.7920960389522227
2002-06-07,-0.08030913565538356,2.711786903296839
2002-06-10,-0.7386807265312223,1.9731061767656168
2002-06-11,-1.2258240481954155,0.7472821285702014
2002-06-12,-0.2605706211424173,0.4867115074277841
2002-06-13,1.3999286786997562,1.8866401861275404
2002-06-14,3.357392184161306,5.2440323702888465
2002-06-17,0.7355559977938331,5.97958836808268
2002-06-18,0.13878509724391552,6.118373465326595
2002-06-19,-1.8193146202511556,4.2990588450754395
2002-06-20,0.15189390609215092,4.45095275116759
2002-06-21,0.6212525141438787,5.072205265311469
2002-06-24,0.2862407012856467,5.358445966597116
2002-06-25,2.804698770180303,8.163144736777419
2002-06-26,-0.6323391985072,7.530805538270219
2002-06-27,0.5573208449228915,8.08812638319311
2002-06-28,0.0033347481882746166,8.091461131381385
2002-07-01,-0.39408240437016495,7.69737872701122
2002-07-02,0.4106878225103312,8.108066549521551
2002-07-03,-0.6488414758432679,7.459225073678283
2002-07-08,-0.3184030279231962,7.140822045755087
2002-07-09,-2.595178141119227,4.54564390463586
2002-07-10,0.5308478975655682,5.076491802201428
2002-07-11,0.956983677675443,6.033475479876871
2002-07-12,0.009992116784247607,6.043467596661118
2002-07-15,0.5193709382022602,6.562838534863379
2002-07-16,0.3937068005215556,6.956545335384934
2002-07-17,2.2471399270226886,9.203685262407623
2002-07-18,-0.07955538085846037,9.124129881549162
2002-07-19,-0.45073962425172454,8.673390257297438
2002-07-22,0.7446955028664473,9.418085760163885
2002-07-23,-1.7217869009517655,7.69629885921212
2002-07-24,-1.968673128630031,5.727625730582089
2002-07-25,2.080229959790519,7.807855690372608
2002-07-26,-1.1360194999900974,6.6718361903825105
2002-07-29,-0.855098861181963,5.8167373292005475
2002-07-30,-0.8975646973986482,4.919172631801899
2002-07-31,1.6232411572731156,6.542413789075015
2002-08-01,0.30323869611385046,6.845652485188865
2002-08-02,-1.4103100917406985,5.435342393448167
2002-08-05,1.2264318713841273,6.661774264832294
2002-08-06,-1.131990781910698,5.529783482921596
2002-08-07,1.2573709767782955,6.787154459699892
2002-08-08,-1.1281195779476914,5.6590348817522
2002-08-09,-0.014559218166540155,5.64447566358566
2002-08-12,1.046121050573853,6.690596714159513
2002-08-13,3.4208031611302143,10.111399875289727
2002-08-14,0.4574636920711779,10.568863567360905
2002-08-15,0.22982952985225147,10.798693097213157
2002-08-16,2.161392332198597,12.960085429411754
2002-08-19,0.10352930812185335,13.063614737533607
2002-08-20,0.5296327879935898,13.593247525527197
2002-08-21,-0.6770612889220295,12.916186236605167
2002-08-22,-1.5707212221941802,11.345465014410987
2002-08-23,-0.3234043557064208,11.022060658704566
2002-08-26,-0.11072900016946363,10.911331658535103
2002-08-27,1.601788267468736,12.513119926003839
2002-08-28,-1.4362978567415094,11.07682206926233
2002-08-29,-1.8444032465605087,9.23241882270182
2002-08-30,0.06909910940169794,9.301517932103518
2002-09-03,0.4672881276764578,9.768806059779976
2002-09-04,-2.467576367203691,7.301229692576285
2002-09-05,1.7614175802965306,9.062647272872816
2002-09-06,2.170878566081946,11.233525838954762
2002-09-09,1.4551253398321684,12.68865117878693
2002-09-10,1.0460788472466422,13.734730026033573
2002-09-11,-0.7673474457535292,12.967382580280043
2002-09-12,-0.2326496625363479,12.734732917743695
2002-09-13,-2.171034776651357,10.563698141092338
2002-09-16,1.1115441783273052,11.675242319419644
2002-09-17,0.366374596086688,12.041616915506332
2002-09-18,-0.8314286119852596,11.210188303521072
2002-09-19,1.0803820556214951,12.290570359142567
2002-09-20,-0.7312865744660808,11.559283784676486
2002-09-23,0.0048617954016219045,11.564145580078108
2002-09-24,1.3378971263202217,12.90204270639833
2002-09-25,0.1291995063266036,13.031242212724933
2002-09-26,-1.776827286092633,11.2544149266323
2002-09-27,0.2320024669357199,11.48641739356802
2002-09-30,-0.3851206472661062,11.101296746301914
2002-10-01,-0.4222124155713889,10.679084330730525
2002-10-02,0.3550832880337964,11.034167618764322
2002-10-03,-0.9284276284840303,10.105739990280291
2002-10-04,-3.000294685075482,7.105445305204809
2002-10-07,-0.04177349715290557,7.063671808051904
2002-10-08,0.24389929251442855,7.307571100566332
2002-10-09,-0.4007291012677898,6.906841999298543
2002-10-10,-0.49791856334884343,6.408923435949699
2002-10-11,-1.6125986515835304,4.796324784366169
2002-10-14,1.2527098284740212,6.04903461284019
2002-10-15,1.4856908414774788,7.534725454317669
2002-10-16,0.3474962199837801,7.882221674301449
2002-10-17,-0.1102343491672384,7.77198732513421
2002-10-18,0.2566026790153053,8.028590004149516
2002-10-21,-0.0636958725978447,7.964894131551671
2002-10-22,-2.868000578293633,5.096893553258038
2002-10-23,-1.1914097730494881,3.90548378020855
2002-10-24,0.5082925548549642,4.413776335063514
2002-10-25,0.1600149897564478,4.573791324819962
2002-10-28,-2.462622858293246,2.111168466526716
2002-10-29,1.0173998534533002,3.1285683199800163
2002-10-30,-0.7418328255923687,2.3867354943876475
2002-10-31,-0.3603393975346978,2.0263960968529497
2002-11-01,0.42625984099036085,2.4526559378433106
2002-11-04,0.045577494607396574,2.498233432450707
2002-11-05,-1.1322097546222707,1.3660236778284365
2002-11-06,-1.9149539664331863,-0.5489302886047498
2002-11-07,-0.896515908800555,-1.4454461974053048
2002-11-08,-0.5931879723458577,-2.0386341697511625
2002-11-11,0.5479829927995425,-1.49065117695162
2002-11-12,0.2483029533790726,-1.2423482235725474
2002-11-13,0.3277706941653047,-0.9145775294072427
2002-11-14,-1.3486407355109866,-2.2632182649182293
2002-11-15,0.8786846597181575,-1.3845336052000718
2002-11-18,0.9293015555652118,-0.4552320496348601
2002-11-19,3.132724997703482,2.6774929480686223
2002-11-20,-0.30920366902359353,2.3682892790450287
2002-11-21,0.8368691785890916,3.2051584576341203
2002-11-22,-1.1522769798123216,2.0528814778217988
2002-11-25,0.9602901492783729,3.0131716271001716
2002-11-26,-1.4280156777361157,1.585155949364056
2002-11-27,0.33984837443043436,1.9250043237944903
2002-12-02,1.31562718300989,3.2406315068043803
2002-12-03,1.036494291826564,4.277125798630944
2002-12-04,-0.6034356263080203,3.673690172322924
2002-12-05,-0.8798381021554889,2.793852070167435
2002-12-06,1.0327022582067555,3.8265543283741907
2002-12-09,-0.6493637625355628,3.177190565838628
2002-12-10,0.5552944170157121,3.73248498285434
2002-12-11,1.28962235204177,5.02210733489611
2002-12-12,-0.05269934300290924,4.969407991893201
2002-12-13,1.9654963308807432,6.934904322773944
2002-12-16,1.3748020542293258,8.30970637700327
2002-12-17,3.8444771172779504,12.15418349428122
2002-12-18,-0.1894708726726062,11.964712621608614
2002-12-19,0.6048707319149038,12.569583353523518
2002-12-20,-0.47551112129266215,12.094072232230856
2002-12-23,-0.997756663637503,11.096315568593353
2002-12-24,2.787945705025841,13.884261273619193
2002-12-26,0.24865334809467043,14.132914621713864
2002-12-27,0.08784986256896232,14.220764484282826
2002-12-30,-0.22110870037693964,13.999655783905887
2002-12-31,-4.519571437298524,9.480084346607363
2003-01-02,-0.4225494642292631,9.0575348823781
2003-01-03,2.020912528203837,11.078447410581937
2003-01-06,2.346523807584795,13.424971218166732
2003-01-07,-2.6521613473520453,10.772809870814687
2003-01-08,-1.7655104685131544,9.007299402301532
2003-01-09,-0.07717171574630655,8.930127686555226
2003-01-10,2.260908843010059,11.191036529565284
2003-01-13,-1.8148804223603694,9.376156107204915
2003-01-14,0.5257913453036593,9.901947452508574
2003-01-15,-0.20300503621100496,9.69894241629757
2003-01-16,1.7144084061360019,11.413350822433571
2003-01-17,1.1643316735704978,12.57768249600407
2003-01-21,0.2583863038986216,12.83606879990269
2003-01-22,0.912537368472556,13.748606168375247
2003-01-23,-2.8091167029776987,10.939489465397548
2003-01-24,-1.500051657976881,9.439437807420667
2003-01-27,2.2273880910017496,11.666825898422417
2003-01-28,-2.41525091292986,9.251574985492557
2003-01-29,1.067056444269804,10.31863142976236
2003-01-30,1.3224368983844546,11.641068328146815
2003-01-31,1.1542279508235147,12.79529627897033
2003-02-03,-0.5080405724841697,12.28725570648616
2003-02-04,-1.0804746662749274,11.206781040211233
2003-02-05,1.6158569408065038,12.822637981017737
2003-02-06,-0.03594114392530123,12.786696837092435
2003-02-07,0.37859300365330384,13.16528984074574
2003-02-10,1.8119784831982564,14.977268323943996
2003-02-11,-1.7007648589680695,13.276503464975926
2003-02-12,1.234458188518504,14.51096165349443
2003-02-13,-0.8503046383026653,13.660657015191765
2003-02-14,0.8580982657337426,14.518755280925507
2003-02-18,0.6082591420984489,15.127014423023956
2003-02-19,-0.41458060422275267,14.712433818801204
2003-02-20,0.169262198543084,14.881696017344288
2003-02-21,-0.5004671431831831,14.381228874161105
