Date,AAPL,ORCL,MSFT,IBM
2000-02-14,0.8667239546775818,24.688261032104492,30.293354034423828,56.761226654052734
2000-02-15,0.8905789852142334,24.36570167541504,29.97028923034668,57.2808723449707
2000-02-16,0.854094922542572,24.31607437133789,29.68520164489746,56.6084098815918
2000-02-17,0.8597085475921631,24.464954376220703,30.293354034423828,57.09745407104492
2000-02-18,0.832579493522644,23.2491455078125,28.906015396118164,55.01893997192383
2000-02-22,0.8517563343048096,23.546897888183594,28.525924682617188,54.28534698486328
2000-02-23,0.8699977397918701,25.035634994506836,28.658952713012695,53.18499755859375
2000-02-24,0.8621633648872375,24.589012145996094,28.810997009277344,54.04084777832031
2000-02-25,0.8260304927825928,28.03791618347168,27.7657527923584,52.818206787109375
2000-02-28,0.8475470542907715,27.24393081665039,27.84177017211914,51.10648727416992
2000-02-29,0.8578376173973083,29.47703742980957,27.176597595214844,50.25065612792969
2000-03-01,0.975240170955658,28.385303497314453,27.61370849609375,49.02802276611328
2000-03-02,0.9130305647850037,27.19430160522461,28.392898559570312,50.43404006958008
2000-03-03,0.957933247089386,29.774784088134766,29.22911834716797,52.818206787109375
2000-03-06,0.9406272172927856,30.072540283203125,27.556705474853516,50.40351486206055
2000-03-07,0.9195786714553833,29.749971389770508,28.240867614746094,50.372894287109375
2000-03-08,0.9130305647850037,33.000404357910156,29.058069229125977,51.96236038208008
2000-03-09,0.914901614189148,33.34775924682617,30.40738296508789,52.818206787109375
2000-03-10,0.9410950541496277,32.404911041259766,30.711456298828125,51.473297119140625
2000-03-13,0.9078855514526367,31.263532638549805,29.799245834350586,52.66537094116211
2000-03-14,0.8550302982330322,30.568784713745117,28.925031661987305,53.123870849609375
2000-03-15,0.8699977397918701,31.213899612426758,29.00104331970215,52.32912826538086
2000-03-16,0.9097558856010437,32.52896499633789,29.00104331970215,53.307254791259766
2000-03-17,0.93548184633255,31.685340881347656,30.21733283996582,53.796329498291016
2000-03-20,0.920513927936554,31.015405654907227,29.609188079833984,55.1412467956543
2000-03-21,1.009852647781372,32.032711029052734,31.24359893798828,55.50800704956055
2000-03-22,1.0790783166885376,33.372562408447266,31.395631790161133,55.87483596801758
2000-03-23,1.0575625896453857,34.489131927490234,34.01824951171875,56.363868713378906
2000-03-24,1.0379172563552856,34.538761138916016,33.96124267578125,58.992557525634766
2000-03-27,1.0444660186767578,35.10943603515625,31.642696380615234,62.049163818359375
2000-03-28,1.0411921739578247,34.36506652832031,31.718713760375977,59.909523010253906
2000-03-29,1.0173373222351074,32.75226593017578,32.59292221069336,58.19783401489258
2000-03-30,0.9410950541496277,31.139474868774414,31.433616638183594,60.031803131103516
2000-03-31,1.0164012908935547,30.990577697753906,32.30784606933594,57.89217758178711
2000-04-03,0.9976919293403625,30.5191650390625,27.632715225219727,59.66499710083008
2000-04-04,0.9527883529663086,30.14696502685547,26.929542541503906,59.26765060424805
2000-04-05,0.9757080674171448,31.06502342224121,26.264379501342773,61.132164001464844
2000-04-06,0.9368854761123657,32.62819290161133,26.150346755981445,60.031803131103516
2000-04-07,0.9859978556632996,34.588375091552734,27.081581115722656,60.21519088745117
2000-04-10,0.93548184633255,32.75226593017578,26.16935157775879,59.72613525390625
2000-04-11,0.8938533067703247,30.717660903930664,25.504196166992188,58.38123321533203
2000-04-12,0.8176108002662659,29.03043556213379,24.135860443115234,55.63030242919922
2000-04-13,0.8517563343048096,28.55898666381836,24.097848892211914,54.10197067260742
2000-04-14,0.8372565507888794,24.812328338623047,22.53947639465332,51.35102462768555
2000-04-17,0.9270628094673157,29.700345993041992,23.071609497070312,54.713321685791016
2000-04-18,0.9495147466659546,31.33796501159668,24.496952056884766,54.5299072265625
2000-04-19,0.9064815640449524,29.601104736328125,23.92679786682129,51.35102462768555
2000-04-20,0.8896434903144836,28.11235809326172,24.00282859802246,50.861968994140625
2000-04-24,0.9018047451972961,28.757488250732422,20.2589168548584,52.08463668823242
2000-04-25,0.9602723717689514,29.99810028076172,21.095125198364258,55.01893997192383
2000-04-26,0.9078855514526367,28.658233642578125,20.67702865600586,54.04084777832031
2000-04-27,0.9485786557197571,30.692852020263672,21.22815704345703,54.10197067260742
2000-04-28,0.9284659028053284,31.734952926635742,21.20915412902832,54.5299072265625
2000-05-01,0.9303366541862488,31.635719299316406,22.33042335510254,54.774452209472656
2000-05-02,0.8821590542793274,30.891332626342773,21.24715805053711,54.4687614440918
2000-05-03,0.8611115217208862,30.097341537475586,21.456212997436523,52.87935256958008
2000-05-04,0.8283689022064209,29.47703742980957,21.41820526123047,52.63481140136719
2000-05-05,0.8466118574142456,30.494342803955078,21.627260208129883,52.757083892822266
2000-05-08,0.8241595029830933,28.707862854003906,21.22815704345703,53.738792419433594
2000-05-09,0.7890788912773132,28.583797454833984,20.620014190673828,53.37158203125
2000-05-10,0.7432407736778259,26.846935272216797,20.125890731811523,50.43369674682617
2000-05-11,0.7694343328475952,28.732677459716797,20.639013290405273,51.13755416870117
2000-05-12,0.805450439453125,29.45223045349121,20.92407989501953,51.13755416870117
2000-05-15,0.7558698654174805,30.568784713745117,21.095125198364258,51.0151481628418
2000-05-16,0.7909496426582336,31.437217712402344,21.13313865661621,53.37158203125
2000-05-17,0.7586761116981506,31.040210723876953,20.581998825073242,52.820735931396484
2000-05-18,0.7539988160133362,29.005599975585938,20.125890731811523,51.93327713012695
2000-05-19,0.7034827470779419,27.81461524963379,19.78380584716797,52.11684799194336
2000-05-22,0.6730791330337524,26.921377182006836,19.51774024963379,53.49399948120117
2000-05-23,0.6422085165977478,24.861949920654297,19.21367073059082,52.575904846191406
2000-05-24,0.6562406420707703,25.50707244873047,19.935842514038086,53.67759704589844
2000-05-25,0.6530831456184387,26.375499725341797,18.700546264648438,52.14744567871094
2000-05-26,0.6464179754257202,26.59880828857422,18.681537628173828,52.361671447753906
2000-05-30,0.6553050875663757,29.45223045349121,19.27066993713379,54.32027053833008
2000-05-31,0.6286440491676331,28.534177780151367,19.023624420166016,52.54529571533203
2000-06-01,0.6669985055923462,30.916156768798828,19.631776809692383,51.90263748168945
2000-06-02,0.6927247047424316,31.834232330322266,20.163898468017578,53.279762268066406
2000-06-05,0.6833694577217102,32.131954193115234,20.334938049316406,55.23835754394531
2000-06-06,0.6950631141662598,30.593584060668945,21.1711483001709,55.02412033081055
2000-06-07,0.7226598262786865,31.75977897644043,21.437198638916016,59.24736404418945
2000-06-08,0.7095629572868347,32.7026481628418,20.92407989501953,58.63529586791992
2000-06-09,0.7165794372558594,32.82671356201172,20.92407989501953,58.60466003417969
2000-06-12,0.6824339032173157,31.98309326171875,20.334938049316406,58.191551208496094
2000-06-13,0.7072244882583618,32.429710388183594,20.639013290405273,58.42107391357422
2000-06-14,0.6768215894699097,31.362783432006836,21.437198638916016,56.799129486083984
2000-06-15,0.6913212537765503,32.75226593017578,22.007343292236328,57.19694137573242
2000-06-16,0.6824339032173157,32.504154205322266,22.064369201660156,55.45256423950195
2000-06-19,0.7231274247169495,34.141761779785156,22.406442642211914,58.94135284423828
2000-06-20,0.7577406167984009,34.16037368774414,22.786529541015625,56.98271942138672
2000-06-21,0.832579493522644,34.216190338134766,24.53496551513672,56.064674377441406
2000-06-22,0.8045140504837036,32.35527801513672,24.28791046142578,54.74871063232422
2000-06-23,0.7736437916755676,31.561260223388672,23.622732162475586,54.77931594848633
2000-06-26,0.8101274967193604,32.82671356201172,24.173873901367188,56.01874923706055
2000-06-27,0.7745789289474487,32.65302276611328,23.96482276916504,53.738792419433594
2000-06-28,0.8148046731948853,32.92596435546875,24.00282859802246,55.71271896362305
2000-06-29,0.767095685005188,32.10715866088867,23.470703125,55.81983184814453
2000-06-30,0.7839339375495911,33.372562408447266,24.32590103149414,53.647010803222656
2000-07-03,0.7979661822319031,31.834232330322266,24.32590103149414,53.61639404296875
2000-07-05,0.7727079391479492,28.707862854003906,23.86979103088379,51.413002014160156
2000-07-06,0.7755146026611328,30.022916793823242,24.610986709594727,49.576812744140625
2000-07-07,0.8148046731948853,30.122161865234375,24.93406867980957,51.443599700927734
2000-07-10,0.8550302982330322,29.42740821838379,24.154861450195312,50.586700439453125
2000-07-11,0.8522240519523621,28.707862854003906,24.059852600097656,49.944026947021484
2000-07-12,0.8812239170074463,29.65073013305664,24.420930862426758,51.22935485839844
2000-07-13,0.845676064491272,30.072540283203125,24.306894302368164,50.923362731933594
2000-07-14,0.8634501695632935,30.221410751342773,24.00282859802246,50.892738342285156
2000-07-17,0.8728051781654358,30.221410751342773,23.774763107299805,51.65781021118164
2000-07-18,0.8569012880325317,29.45223045349121,23.86979103088379,50.586700439453125
2000-07-19,0.7886111736297607,29.27855110168457,22.235403060913086,53.249149322509766
2000-07-20,0.8250954151153564,31.015405654907227,22.74852752685547,57.411170959472656
2000-07-21,0.8017080426216125,29.94847869873047,21.98834228515625,56.18706512451172
2000-07-24,0.7287407517433167,29.774784088134766,21.456212997436523,55.08534622192383
2000-07-25,0.7493211030960083,30.17179298400879,20.981098175048828,54.84049606323242
2000-07-26,0.7493211030960083,30.469524383544922,20.620014190673828,53.800048828125
2000-07-27,0.778320848941803,29.79960823059082,21.095125198364258,54.01424789428711
2000-07-28,0.7231274247169495,28.732677459716797,21.190141677856445,54.74871063232422
2000-07-31,0.7605469226837158,29.84923553466797,21.22815704345703,54.96293258666992
2000-08-01,0.7380950450897217,29.03043556213379,20.886077880859375,54.1060676574707
2000-08-02,0.7072244882583618,29.03043556213379,21.095125198364258,55.942222595214844
2000-08-03,0.7184504270553589,30.742477416992188,21.36118507385254,56.799129486083984
2000-08-04,0.7090955376625061,32.38008117675781,21.01910972595215,56.7379035949707
2000-08-07,0.7175148725509644,32.504154205322266,21.285165786743164,56.952125549316406
2000-08-08,0.6997401714324951,32.95076370239258,22.53947639465332,58.271995544433594
2000-08-09,0.7109662890434265,32.30564498901367,22.577491760253906,58.21070098876953
2000-08-10,0.7119014859199524,31.78458595275879,22.083375930786133,58.700889587402344
2000-08-11,0.7137730121612549,32.206398010253906,22.026348114013672,59.12982940673828
2000-08-14,0.7044181823730469,32.7026481628418,21.950321197509766,60.41655731201172
2000-08-15,0.6988046765327454,32.25601577758789,21.77928924560547,59.80387496948242
2000-08-16,0.7259335517883301,32.2312126159668,21.589242935180664,59.98765563964844
2000-08-17,0.7699021100997925,33.32295608520508,21.760290145874023,60.048954010009766
2000-08-18,0.748385488986969,32.280826568603516,21.589242935180664,59.037925720214844
2000-08-21,0.7558698654174805,33.02521896362305,21.4752140045166,59.528106689453125
2000-08-22,0.7736437916755676,33.17409896850586,21.665260314941406,59.497474670410156
2000-08-23,0.812933623790741,32.90115737915039,21.513219833374023,60.41655731201172
2000-08-24,0.8398290276527405,33.620689392089844,21.627260208129883,61.182498931884766
2000-08-25,0.8503531217575073,33.595882415771484,21.4752140045166,63.23520278930664
2000-08-28,0.8690626621246338,34.43950271606445,21.684274673461914,64.46072387695312
2000-08-29,0.885901927947998,34.83651351928711,21.570240020751953,65.13472747802734
2000-08-30,0.8905789852142334,35.035003662109375,21.285165786743164,63.87858581542969
2000-08-31,0.9120955467224121,36.10193634033203,21.22815704345703,64.71347045898438
2000-09-01,0.9495147466659546,36.77186965942383,21.342187881469727,65.50238037109375
2000-09-05,0.9345463514328003,36.151554107666016,21.323177337646484,64.30751037597656
2000-09-06,0.8746757507324219,35.4319953918457,21.1141300201416,64.43006896972656
2000-09-07,0.9279983639717102,36.2011833190918,21.304170608520508,65.37980651855469
2000-09-08,0.8812239170074463,34.36506652832031,21.076120376586914,63.48031997680664
2000-09-11,0.8746757507324219,33.124446868896484,20.92407989501953,61.02933120727539
2000-09-12,0.8643856644630432,31.511642456054688,20.71503448486328,61.2744255065918
2000-09-13,0.8681273460388184,32.47933578491211,20.753042221069336,62.59184646606445
2000-09-14,0.851054847240448,33.71996307373047,20.011857986450195,62.19353485107422
2000-09-15,0.8267322182655334,31.089853286743164,19.51774024963379,61.2744255065918
2000-09-18,0.9078855514526367,30.35787582397461,19.15665626525879,60.41655731201172
2000-09-19,0.8971278071403503,31.486831665039062,19.764799118041992,61.2437858581543
2000-09-20,0.9137323498725891,31.734952926635742,19.5367431640625,61.15187072753906
2000-09-21,0.8484825491905212,31.33796501159668,19.51774024963379,59.55876159667969
2000-09-22,0.7811277508735657,32.05133819580078,19.23267936706543,60.72296142578125
2000-09-25,0.8007726073265076,31.263532638549805,18.6245174407959,60.294036865234375
2000-09-26,0.7699021100997925,31.53646469116211,19.06163787841797,58.394535064697266
2000-09-27,0.7324824333190918,31.71015167236328,18.434478759765625,57.84307098388672
2000-09-28,0.8007726073265076,32.34907531738281,18.643535614013672,56.495025634765625
2000-09-29,0.38541820645332336,31.263532638549805,18.339454650878906,55.20826721191406
2000-10-02,0.36296722292900085,31.263532638549805,17.978374481201172,57.751163482666016
2000-10-03,0.3339675962924957,27.591306686401367,17.199186325073242,54.19723892211914
2000-10-04,0.3536122441291809,27.04543113708496,16.85709571838379,56.06609344482422
2000-10-05,0.3302251100540161,27.119869232177734,16.83808708190918,55.483985900878906
2000-10-06,0.3320958614349365,26.846935272216797,16.895103454589844,56.8626823425293
2000-10-09,0.3255479335784912,26.499557495117188,16.47700309753418,57.81243133544922
2000-10-10,0.31245115399360657,25.655946731567383,16.59103012084961,56.31119918823242
2000-10-11,0.2937410771846771,24.713075637817383,16.952125549316406,54.901893615722656
2000-10-12,0.2993544340133667,25.010826110839844,16.534008026123047,50.551395416259766
2000-10-13,0.3302251100540161,28.286052703857422,16.343969345092773,53.46194076538086
2000-10-16,0.3218061923980713,27.442440032958984,15.317724227905273,54.472957611083984
2000-10-17,0.3012251853942871,26.7476806640625,15.336723327636719,55.392059326171875
2000-10-18,0.3012251853942871,26.648433685302734,15.735822677612305,46.78302764892578
2000-10-19,0.28345146775245667,28.88153839111328,18.81456756591797,47.27323532104492
2000-10-20,0.2918701171875,27.988296508789062,19.82181167602539,46.44603729248047
2000-10-23,0.30496689677238464,27.04543113708496,18.890596389770508,45.52690505981445
2000-10-24,0.28251609206199646,28.434925079345703,18.700546264648438,44.82225799560547
2000-10-25,0.2769026756286621,27.29355239868164,18.6245174407959,42.92272186279297
2000-10-26,0.2769026756286621,27.04543113708496,19.59376335144043,45.46561813354492
2000-10-27,0.2778380215167999,27.144678115844727,20.581998825073242,45.9251708984375
2000-10-30,0.2890639007091522,25.11006736755371,21.000102996826172,45.74135971069336
2000-10-31,0.29280567169189453,26.20181655883789,20.94308853149414,48.28424072265625
2000-11-01,0.30683767795562744,24.911577224731445,21.1711483001709,48.31488800048828
2000-11-02,0.3339675962924957,23.472469329833984,21.38019371032715,49.96929931640625
2000-11-03,0.3330312967300415,24.067955017089844,20.753042221069336,49.08080291748047
2000-11-06,0.3208707273006439,22.18221664428711,21.13313865661621,49.1727409362793
2000-11-07,0.3189990818500519,21.090478897094727,21.437198638916016,50.15312576293945
2000-11-08,0.30028975009918213,19.70098304748535,21.1141300201416,49.08192443847656
2000-11-09,0.3021606504917145,21.586711883544922,21.551233291625977,48.80583190917969
2000-11-10,0.2853221893310547,20.197237014770508,20.486974716186523,45.64615249633789
2000-11-13,0.28999924659729004,19.65135955810547,20.201908111572266,47.824188232421875
2000-11-14,0.30309605598449707,22.52958869934082,20.92407989501953,48.83647537231445
2000-11-15,0.2974835932254791,22.926597595214844,21.304170608520508,48.7751579284668
2000-11-16,0.28438684344291687,21.7356014251709,20.962095260620117,48.222965240478516
2000-11-17,0.2769026756286621,22.876956939697266,21.000102996826172,50.03287887573242
2000-11-20,0.28345146775245667,19.65135955810547,20.429964065551758,50.67705154418945
2000-11-21,0.28158047795295715,18.956621170043945,20.60100746154785,48.34566116333008
2000-11-22,0.2769026756286621,17.71599769592285,20.753042221069336,48.34566116333008
2000-11-24,0.2890639007091522,19.155113220214844,21.266162872314453,49.05121612548828
2000-11-27,0.2797089219093323,18.36111831665039,21.49422836303711,48.31501007080078
2000-11-28,0.2698867917060852,17.988933563232422,20.372955322265625,48.03892517089844
2000-11-29,0.26287034153938293,18.162630081176758,19.78380584716797,48.98988723754883
2000-11-30,0.24696752429008484,21.040851593017578,17.446239471435547,45.89158630371094
2000-12-01,0.2553870677947998,20.99122428894043,17.218189239501953,46.93458557128906
2000-12-04,0.24977357685565948,22.380718231201172,17.161170959472656,48.28432083129883
2000-12-05,0.2544507086277008,25.010826110839844,18.206422805786133,50.738399505615234
2000-12-06,0.21422509849071503,23.968704223632812,17.237186431884766,47.486724853515625
2000-12-07,0.21422509849071503,22.479970932006836,16.15392303466797,45.70753479003906
2000-12-08,0.2254510074853897,23.869457244873047,16.553024291992188,47.609439849853516
2000-12-11,0.22732184827327728,25.358196258544922,17.655288696289062,46.627811431884766
2000-12-12,0.2301289141178131,24.415327072143555,17.750308990478516,46.07563781738281
2000-12-13,0.2245156168937683,22.52958869934082,17.40822982788086,44.787227630615234
2000-12-14,0.21609680354595184,21.8348445892334,16.876100540161133,45.37010192871094
2000-12-15,0.21048341691493988,22.678468704223633,14.956629753112793,43.10005569458008
2000-12-18,0.21328967809677124,25.40781593322754,14.538530349731445,44.41914367675781
2000-12-19,0.20954805612564087,24.31607437133789,13.626307487487793,44.23505783081055
2000-12-20,0.21516048908233643,22.62883949279785,12.61906623840332,42.21044158935547
2000-12-21,0.21048341691493988,23.422840118408203,13.208213806152344,40.03242492675781
2000-12-22,0.2245156168937683,25.30856704711914,14.120433807373047,43.682891845703125
2000-12-26,0.2198384702205658,24.56420135498047,14.253463745117188,41.62758255004883
2000-12-27,0.22170934081077576,24.36570167541504,14.120433807373047,41.56624984741211
2000-12-28,0.22170934081077576,24.6634521484375,13.55029010772705,41.84233474731445
2000-12-29,0.22264474630355835,23.07546043395996,13.189205169677734,41.71961212158203
2001-01-02,0.22264474630355835,20.94159507751465,13.189205169677734,41.62758255004883
2001-01-03,0.2450965940952301,25.40781593322754,14.576546669006348,46.44374465942383
2001-01-04,0.2553870677947998,25.854446411132812,14.728577613830566,45.73820114135742
2001-01-05,0.2450965940952301,23.91908073425293,14.93763256072998,46.13699722290039
2001-01-08,0.24790281057357788,23.77020263671875,14.880619049072266,45.92223358154297
2001-01-09,0.2572579085826874,25.010826110839844,15.754822731018066,45.43143081665039
2001-01-10,0.24790281057357788,26.00331687927246,16.077905654907227,45.86090087890625
2001-01-11,0.26941919326782227,26.449935913085938,16.724056243896484,45.98360061645508
2001-01-12,0.2572579085826874,25.655946731567383,16.267955780029297,46.044952392578125
2001-01-16,0.2563224732875824,25.25894546508789,15.982882499694824,45.5234489440918
2001-01-17,0.2516445815563202,26.40030860900879,16.096921920776367,47.456058502197266
2001-01-18,0.2797089219093323,26.846935272216797,16.876100540161133,53.161842346191406
2001-01-19,0.2918701171875,27.442440032958984,18.548507690429688,54.603614807128906
2001-01-22,0.28812843561172485,25.25894546508789,18.282442092895508,53.28453063964844
2001-01-23,0.30683767795562744,24.9984130859375,18.415477752685547,53.52997589111328
2001-01-24,0.30683767795562744,23.869457244873047,19.137651443481445,54.204830169677734
2001-01-25,0.29841890931129456,23.77020263671875,18.795568466186523,54.35822296142578
2001-01-26,0.29280567169189453,24.11758041381836,19.460725784301758,56.045379638671875
2001-01-29,0.32461243867874146,24.16720962524414,19.612762451171875,56.43437957763672
2001-01-30,0.3255479335784912,24.067955017089844,19.27066993713379,57.234413146972656
2001-01-31,0.3236769735813141,23.125085830688477,18.567516326904297,54.97172164916992
2001-02-01,0.3161928653717041,23.869457244873047,18.96660614013672,55.9779167175293
2001-02-02,0.30870938301086426,22.033344268798828,18.491500854492188,54.122623443603516
2001-02-05,0.3021606504917145,21.8348445892334,18.833574295043945,55.07971954345703
2001-02-06,0.3161928653717041,21.934099197387695,19.023624420166016,56.046634674072266
2001-02-07,0.31058037281036377,21.98371124267578,19.66978645324707,57.44705581665039
2001-02-08,0.31058037281036377,21.53709602355957,18.92859649658203,56.0662956237793
2001-02-09,0.28625762462615967,18.708492279052734,17.978374481201172,55.034385681152344
2001-02-12,0.2946772873401642,18.261871337890625,17.864337921142578,56.45939636230469
2001-02-13,0.28625762462615967,17.91449546813965,17.69330596923828,55.89430236816406
2001-02-14,0.2918701171875,19.849857330322266,17.750308990478516,56.55766677856445
2001-02-15,0.30028975009918213,20.246854782104492,17.883350372314453,57.383182525634766
2001-02-16,0.28438684344291687,19.055862426757812,17.427236557006836,56.508506774902344
2001-02-20,0.27409622073173523,18.36111831665039,16.990127563476562,54.78873062133789
2001-02-21,0.28251609206199646,18.261871337890625,17.10416603088379,52.82808303833008
2001-02-22,0.28158047795295715,18.559619903564453,16.78106689453125,53.511104583740234
2001-02-23,0.28158047795295715,17.467872619628906,17.256187438964844,51.103363037109375
2001-02-26,0.2918701171875,18.410751342773438,18.111398696899414,51.742156982421875
2001-02-27,0.28999924659729004,17.219751358032227,18.054393768310547,50.41050720214844
2001-02-28,0.2731609344482422,15.085896492004395,17.94036102294922,49.088706970214844
2001-03-01,0.2806442379951477,16.971630096435547,18.049633026123047,52.110694885253906
2001-03-02,0.28812843561172485,13.398653030395508,17.237186431884766,50.268035888671875
2001-03-05,0.30496689677238464,13.497906684875488,17.465240478515625,51.55049133300781
2001-03-06,0.3218061923980713,13.994148254394531,18.073392868041992,52.08610534667969
2001-03-07,0.3180636763572693,14.788146018981934,18.453479766845703,52.84774398803711
2001-03-08,0.3115156888961792,13.89490032196045,18.016380310058594,52.31706237792969
2001-03-09,0.30309605598449707,13.00165843963623,17.237186431884766,48.788970947265625
2001-03-12,0.2787734568119049,12.05879020690918,15.792835235595703,46.92172622680664
2001-03-13,0.29280567169189453,13.44827938079834,16.47700309753418,48.34670639038086
2001-03-14,0.30590227246284485,12.753536224365234,16.41998863220215,46.66131591796875
2001-03-15,0.2946772873401642,11.661792755126953,16.324960708618164,46.95615768432617
2001-03-16,0.2937410771846771,11.165548324584961,16.59103012084961,44.273193359375
2001-03-19,0.3077739477157593,12.257287979125977,16.515012741088867,45.50163269042969
2001-03-20,0.2946772873401642,11.413668632507324,16.02089500427246,43.38871383666992
2001-03-21,0.3012251853942871,11.711420059204102,15.22269058227539,43.77198791503906
2001-03-22,0.3236769735813141,12.306916236877441,16.41998863220215,43.78182601928711
2001-03-23,0.3442571759223938,12.60466194152832,17.199186325073242,45.948795318603516
2001-03-26,0.32599711418151855,12.259268760681152,17.04714584350586,46.87750244140625
2001-03-27,0.3423117995262146,13.037388801574707,17.712299346923828,48.89213180541992
2001-03-28,0.3318343758583069,11.957551956176758,16.895103454589844,46.39103698730469
2001-03-29,0.33722221851348877,11.377936363220215,16.83808708190918,46.70058822631836
2001-03-30,0.3303372859954834,11.616138458251953,16.629043579101562,47.26079177856445
2001-04-02,0.32315316796302795,12.068713188171387,16.971126556396484,46.51386642456055
2001-04-03,0.3029468059539795,10.448963165283203,16.229944229125977,44.41569900512695
2001-04-04,0.2918701171875,10.65540599822998,15.792835235595703,45.20680236816406
2001-04-05,0.3123764991760254,11.48909854888916,17.256187438964844,48.2582893371582
2001-04-06,0.3081856071949005,10.758624076843262,17.085153579711914,48.13051223754883
2001-04-09,0.3074371814727783,11.155621528625488,17.377830505371094,47.172340393066406
2001-04-10,0.32988807559013367,11.886096954345703,18.147127151489258,48.671058654785156
2001-04-11,0.3262963593006134,12.330733299255371,18.25659942626953,47.875
2001-04-12,0.33557596802711487,12.560990333557129,18.907312393188477,47.27057647705078
2001-04-16,0.3209075927734375,12.672151565551758,18.484649658203125,47.54085159301758
2001-04-17,0.3053416311740875,12.878589630126953,18.69446563720703,48.99043273925781
2001-04-18,0.3411138951778412,14.228377342224121,19.89554786682129,52.331817626953125
2001-04-19,0.3849698603153229,16.133956909179688,20.689186096191406,56.24810028076172
2001-04-20,0.37479159235954285,15.681391716003418,20.981098175048828,56.424991607666016
2001-04-23,0.36296722292900085,13.61700439453125,20.753042221069336,55.034385681152344
2001-04-24,0.3596741557121277,13.474081993103027,20.540191650390625,55.36361312866211
2001-04-25,0.37000221014022827,13.696406364440918,21.19091033935547,56.43479537963867
2001-04-26,0.3695529103279114,13.418505668640137,21.0206241607666,55.88938522338867
2001-04-27,0.39215394854545593,13.61700439453125,20.409440994262695,57.09817886352539
2001-04-30,0.38152745366096497,12.83094596862793,20.60100746154785,56.57732009887695
2001-05-01,0.38811296224594116,12.735668182373047,21.33686065673828,58.233253479003906
2001-05-02,0.39799121022224426,13.632883071899414,21.21219253540039,56.70507049560547
2001-05-03,0.37359392642974854,13.061208724975586,20.83817481994629,55.86972427368164
2001-05-04,0.38541820645332336,13.56936264038086,21.513219833374023,56.93110275268555
2001-05-07,0.37359392642974854,13.394683837890625,21.704788208007812,56.950767517089844
2001-05-08,0.36775678396224976,13.529661178588867,21.91156578063965,57.90520095825195
2001-05-09,0.35892558097839355,13.545541763305664,21.406801223754883,57.550941467285156
2001-05-10,0.3442571759223938,13.013565063476562,21.285165786743164,56.67524719238281
2001-05-11,0.34201252460479736,12.624510765075684,21.10272979736328,55.0074577331543
2001-05-14,0.3485982120037079,12.735668182373047,20.89595603942871,55.37644958496094
2001-05-15,0.34695184230804443,12.648333549499512,20.759117126464844,55.878265380859375
2001-05-16,0.3607217073440552,13.02150821685791,21.029747009277344,56.970428466796875
2001-05-17,0.3524899482727051,12.799192428588867,20.728715896606445,56.611263275146484
2001-05-18,0.35219064354896545,12.926227569580078,20.704376220703125,57.77726745605469
2001-05-21,0.3526391088962555,14.371294975280762,20.9172420501709,58.564453125
